policy_ind,prior_prob,norm_lik
156,0.002917185005967748,0.00016015374759769388
157,0.002917185005967748,0.00016015374759769388
158,0.002917185005967748,0.00016015374759769388
159,0.002917185005967748,0.00016015374759769388
160,0.002917185005967748,0.00016015374759769388
161,0.002917185005967748,0.00016015374759769388
162,0.002917185005967748,0.00016015374759769388
163,0.002917185005967748,0.00016015374759769388
164,0.002917185005967748,0.00016015374759769388
165,0.002917185005967748,0.00016015374759769388
166,0.002917185005967748,0.00016015374759769388
167,0.002917185005967748,0.00016015374759769388
168,0.002917185005967748,0.00016015374759769388
169,0.002917185005967748,0.00016015374759769388
170,0.002917185005967748,0.00016015374759769388
171,0.002917185005967748,0.00016015374759769388
172,0.002917185005967748,0.00016015374759769388
173,0.002917185005967748,0.00016015374759769388
174,0.002917185005967748,0.00016015374759769388
175,0.002917185005967748,0.00016015374759769388
176,0.018246119833800853,0.15999359385009604
177,0.002917185005967748,0.00016015374759769388
178,0.002917185005967748,0.00016015374759769388
179,0.002917185005967748,0.00016015374759769388
180,0.002917185005967748,0.00016015374759769388
181,0.002917185005967748,0.00016015374759769388
182,0.002917185005967748,0.00016015374759769388
183,0.002917185005967748,0.00016015374759769388
184,0.002917185005967748,0.00016015374759769388
185,0.002917185005967748,0.00016015374759769388
186,0.002917185005967748,0.00016015374759769388
187,0.002917185005967748,0.00016015374759769388
188,0.002917185005967748,0.15999359385009604
189,0.002917185005967748,0.00016015374759769388
190,0.002917185005967748,0.00016015374759769388
191,0.03380535129327401,0.15999359385009604
192,0.002917185005967748,0.00016015374759769388
193,0.002917185005967748,0.00016015374759769388
194,0.002917185005967748,0.00016015374759769388
195,0.002917185005967748,0.00016015374759769388
196,0.002917185005967748,0.00016015374759769388
197,0.002917185005967748,0.00016015374759769388
198,0.002917185005967748,0.00016015374759769388
199,0.002917185005967748,0.00016015374759769388
200,0.002917185005967748,0.00016015374759769388
201,0.002917185005967748,0.00016015374759769388
202,0.002917185005967748,0.00016015374759769388
203,0.002917185005967748,0.00016015374759769388
204,0.002917185005967748,0.00016015374759769388
205,0.002917185005967748,0.00016015374759769388
206,0.002917185005967748,0.00016015374759769388
207,0.002917185005967748,0.00016015374759769388
208,0.002917185005967748,0.00016015374759769388
209,0.002917185005967748,0.00016015374759769388
210,0.002917185005967748,0.00016015374759769388
211,0.002917185005967748,0.00016015374759769388
212,0.002917185005967748,0.00016015374759769388
213,0.002917185005967748,0.00016015374759769388
214,0.002917185005967748,0.00016015374759769388
215,0.002917185005967748,0.00016015374759769388
216,0.002917185005967748,0.00016015374759769388
217,0.002917185005967748,0.00016015374759769388
218,0.002917185005967748,0.00016015374759769388
219,0.002917185005967748,0.00016015374759769388
220,0.002917185005967748,0.00016015374759769388
221,0.002917185005967748,0.00016015374759769388
222,0.002917185005967748,0.00016015374759769388
223,0.002917185005967748,0.00016015374759769388
224,0.002917185005967748,0.00016015374759769388
225,0.002917185005967748,0.00016015374759769388
226,0.002917185005967748,0.00016015374759769388
227,0.002917185005967748,0.00016015374759769388
228,0.002917185005967748,0.00016015374759769388
229,0.002917185005967748,0.00016015374759769388
230,0.002917185005967748,0.00016015374759769388
231,0.002917185005967748,0.00016015374759769388
232,0.002917185005967748,0.00016015374759769388
233,0.002917185005967748,0.00016015374759769388
234,0.002917185005967748,0.00016015374759769388
235,0.002917185005967748,0.00016015374759769388
236,0.054575625639149423,0.15999359385009604
237,0.002917185005967748,0.00016015374759769388
238,0.002917185005967748,0.00016015374759769388
239,0.14808555057847095,0.15999359385009604
240,0.002917185005967748,0.00016015374759769388
241,0.002917185005967748,0.00016015374759769388
242,0.002917185005967748,0.00016015374759769388
243,0.002917185005967748,0.00016015374759769388
244,0.002917185005967748,0.00016015374759769388
245,0.002917185005967748,0.00016015374759769388
246,0.002917185005967748,0.00016015374759769388
247,0.002917185005967748,0.00016015374759769388
248,0.002917185005967748,0.00016015374759769388
249,0.002917185005967748,0.00016015374759769388
250,0.002917185005967748,0.00016015374759769388
251,0.013073916157399737,0.15999359385009604
252,0.002917185005967748,0.00016015374759769388
253,0.002917185005967748,0.00016015374759769388
254,0.002917185005967748,0.00016015374759769388
255,0.002917185005967748,0.00016015374759769388
256,0.002917185005967748,0.00016015374759769388
